No.,Tanggal,Nama Kabupaten,Nama Kecamatan,Nama Desa,Detail Lokasi,Jenis Bencana,Penyebab/Kronologis,Korban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerusakan,,,,,,,,,,,,,,,,,Distribusi Air Bersih (Liter),Foto,Kode Identitas Bencana,,,,,,,,,,,,
,,,,,,,,Meninggal (jiwa),,,,,,,,,Total,Hilang (jiwa),,,,,,,,,Total,Luka/Sakit (jiwa),,,,,,,,,Total,Menderita (KK),Menderita (jiwa),,,,,,,,,Total,Mengungsi (KK),Mengungsi (jiwa),,,,,,,,,Total,Rumah RB (unit),Rumah RS (unit),Rumah RR (unit),Rumah Terendam (unit),Taksiran Kerugian (Rp),Sarana Pendidikan (unit),Sarana Ibadah (unit),Sarana Kesehatan (unit),Perkantoran (unit),Bangunan lain (unit),Jembatan (unit),Jalan (km),Sawah (ha),Kebun/Lahan/hutan (ha),Kolam (ha),Irigasi (ha),TMA (Tinggi Muka Air),,,,,,,,,,,,,,,
,,,,,,,,Anak,,,Dewasa,,,Lansia,,,,Anak,,,Dewasa,,,Lansia,,,,LB,,,LR,,,Lansia,,,,,Anak,,,Dewasa,,,Lansia,,,,,Anak,,,Dewasa,,,Lansia,,,,,,,,,,,,,,,,,,,,,,,Provinsi,Kabupaten,Kecamatan,Bencana,Waktu Kejadian,Index,,,,,,,
,,,,,,,,L,P,Tot,L,P,Tot,L,P,Tot,,L,P,Tot,L,P,Tot,L,P,Tot,,L,P,Tot,L,P,Tot,L,P,Tot,,,L,P,Tot,L,P,Tot,L,P,Tot,,,L,P,Tot,L,P,Tot,L,P,Tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulan Januari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,,,0,,,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,,,0,,,0,,,0,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/20/2024,,Soreang,Sadu,Jl. Raya Soreang-Ciwidey,Longsor,Getaran Aktivias Tambang Ilegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240320,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/02/2024,,Pangalengan,Pangalengan,Kp. Babakan Farki 02/02,Sekolah Ambruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,401,20240302,1,,,,,,,
,03/02/2024,,Ciparay,Sarimahi,Komplek Ciparay Indah 03/10,Rumah Ambruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,20240302,2,,,,,,,
,03/02/2024,,Pacet,Cikitu,Kp. Babakan Ciseupan 05/03,TPT Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240302,1,,,,,,,
,03/02/2024,,Dayeuhkolot,Cangkuang Wetan,Kp. Sekeandur 04/08,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240302,1,,,,,,,
,03/06/2024,,Nagreg,Ciherang,Kp. Babakan 01/08,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240306,1,,,,,,,
,03/09/2024,,Ciwidey,Rawabogo,Kp. Cimapag 02/03,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,403,20240309,1,,,,,,,
,03/18/2024,,Paseh,Cipedes,Kp. Sukarame 02/12,Kebakaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,202,20240324,1,,,,,,,
,03/23/2024,,Ciparay,Manggungharja,Kp. Banyusari 20,Keracunan Makanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,20240323,1,,,,,,,
,03/24/2024,,Dayeuhkolot,Pasawahan,Kp. Cisirung 02/02,Orang Tenggelam,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,20240324,1,,,,,,,
,03/29/2024,,Cimaung,Cikalong,Kp. Cibina 01/11,TPT Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240329,1,,,,,,,
,03/31/2024,,Ciparay,Bumiwangi,Kp. Calengka 05/05,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240331,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JUMLAH,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,0,0,260,0,0,0,0,0,198,3311,8,0,0,0,0,0,0,0,0,0,16,1,1,2,627,0,2,0,0,0,1,0,0.1,360,0,0,0,0,0,,,,,,,,,,,,,,
,TW 1,,,,,,,0,1,1,6,0,6,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,29,0,0,0,29,22110,29,28,331,31,20,72,2,0,213,69430,557,0,0,119,0,0,9,0,0,72,1923,176,218,186,860,50000000,5,6,0,1,2,0,0.2,360,0,0,0,0,0,,,,,,,,,,,,,,
Bulan April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,04/23/2024,,Kertasari ,Sukapura,Kp Dangdang,Banjir Bandang,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,20240423,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,04/11/2024,,Pasirjambu,Mekarsari,Kp. Percobaan 01/12,Longsor,"7o8'42,9""
107o30'46,73""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240411,1,1,,,,,,
,04/21/2024,,Soreang,Sukajadi,Kp. Mandala,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,102,20240421,1,1,,,,,,
,04/21/2024,,Kertasari ,Sukapura,Kp. Babakan Bian,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240421,2,,,,,,,
,04/27/2024,,Pacet,Tanjungwangi,Kp. Cimalencer,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240427,1,1,,,,,,
,04/30/2024,,Soreang,Sukajdai,Kp. Cimonce,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,102,20240430,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,04/24/2024,,Cimaung,Sukamaju,,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,136,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,104,20240424,1,1,,,,,,
,,,,Cimaung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,108,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,20240424,2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,04/27/2024,,Pangalengan,Pangalengan,"Kp. Pasanggrahan 02/07, Masjid Agung",Gempa Bumi,"Gempa Bumi 6,5 SR 116 Km Barat Daya Garut",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,107,20240427,1,1,,,,,,
,,,,, Kp. Babakan Laksana 05/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240427,2,,,,,,,
,,,,,Kp. Babakan Salam 02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240427,3,,,,,,,
,,,,,"Kp. Sida Mukti 06/24, 07/05, 06/05, 08/04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240427,4,,,,,,,
,,,,,Kp. Panghegar 06/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240427,5,,,,,,,
,,,,,Kp. Pangharepan 06/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240427,6,,,,,,,
,,,,,Kp. Sukamenak 07/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240427,7,,,,,,,
,,,,,Kp. Bojongraya 03/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240427,8,,,,,,,
,,,,,Data RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,2,7,,,1,,,,,,,,,,,,,,,,,107,20240427,9,,,,,,,
,,,,Margaluyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,44,,,,,,,,,,,,,1,10,,,1,1,,,,,,,,,,,,,,,,107,20240427,10,,,,,,,
,,,,Warnasari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,20,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,107,20240427,11,,,,,,,
,,,,Margamekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,32,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,107,20240427,12,,,,,,,
,,,,Lamajang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,24,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,107,20240427,13,,,,,,,
,,,,Sukaluyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,28,,,,,,,,,,,,,6,1,,,1,,,,,,,,,,,,,,,,,107,20240427,14,,,,,,,
,,,,Sukamanah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,68,,,,,,,,,,,,,16,1,,,2,,1,,,,,,,,,,,,,,,107,20240427,15,,,,,,,
,,,,Margamulya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,32,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,107,20240427,16,,,,,,,
,,,,Wanasuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,107,20240427,17,,,,,,,
,,,,Tribaktimulya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,16,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,107,20240427,18,,,,,,,
,,,,Pulosari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,16,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,107,20240427,19,,,,,,,
,,,,Margamukti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,24,,,,,,,,,,,,,2,4,,,,4,,1,,,,,,,,,,,,,,107,20240427,20,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Soreang,,RSUD Otista,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,107,20240427,21,,,,,,,
,,,,Sukajadi,"Kp. Cukang Haur 04/02, 02/03 & 02/17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,107,20240427,22,,,,,,,
,,,,Keramat Mulya,Kp. Legok Kole 02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,107,20240427,23,,,,,,,
,,,,Soreang,Kp. Bandawa 01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,107,20240427,24,,,,,,,
,,,Cimaung,Cikalong,RSUD Cimaung,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,107,20240427,25,,,,,,,
,,,,Warjabakti,Kp. Cibuntu 02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,107,20240427,26,,,,,,,
,,,,Sukamaju,Kp. Tarikot 01/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,107,20240427,27,,,,,,,
,,,,Jagabaya,Kp. Dano 02/12 & Kp. Haur 02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,107,20240427,28,,,,,,,
,,,Katapang,Gandasori,Komplek Soreang Residence G2 24,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,7,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,107,20240427,29,,,,,,,
,,,Arjasari,Arjasari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,107,20240427,30,,,,,,,
,,,,Baros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,36,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,107,20240427,31,,,,,,,
,,,Baleendah,Rancamanyar,,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,107,20240427,32,,,,,,,
,,,Banjaran,Sindangpanon,,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,20,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,107,20240427,33,,,,,,,
,,,,Kamasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,36,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,107,20240427,34,,,,,,,
,,,,Kiangroke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,107,20240427,35,,,,,,,
,,,,Banjaran Wetan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,107,20240427,36,,,,,,,
,,,Cangkuang,Jatisari,,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,20,,,,,,,,,,,,,1,4,,,1,,,,,,,,,,,,,,,,,107,20240427,37,,,,,,,
,,,,Pananjung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,107,20240427,38,,,,,,,
,,,Cicalengka,Panenjoan,,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,107,20240427,39,,,,,,,
,,,Kertasari,Tarumajaya,,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,24,,,,,,,,,,,,,2,4,,,,1,,,,,,,,,,,,,,,,107,20240427,40,,,,,,,
,,,,Cibeureum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,107,20240427,41,,,,,,,
,,,Kutawaringin,Pameuntasan,,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,107,20240427,42,,,,,,,
,,,,Jelegong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,107,20240427,43,,,,,,,
,,,,Kutawaringin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,107,20240427,44,,,,,,,
,,,Pameungpeuk,Bojongkunci,,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,16,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,107,20240427,45,,,,,,,
,,,Pasirjambu,Cuaknggenteng,,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,16,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,107,20240427,46,,,,,,,
,,,,Mekarsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,107,20240427,47,,,,,,,
,,,,Cisondari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,107,20240427,48,,,,,,,
,,,,Tenjolaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,20,,,,,,,,,,,,,,5,,,,1,,,,,,,,,,,,,,,,107,20240427,49,,,,,,,
,,,Rancabali,Cipelah,,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,107,20240427,50,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,04/01/2024,,Soreang,Pamekaran,Kantor Pemda Depan Baperida,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240401,1,1,,,,,,
,04/06/2024,,Bojongsoang,Cipagalo,,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,20240406,1,1,,,,,,
,04/10/2024,,Pangalengan,Pulosari,Situ Cileunca,Orang Tenggelam,"an. Deni Ardiansyah 17 thn
an. Suryadi 16 thn",2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,20240410,1,1,,,,,,
,04/11/2024,,Arjasari,Batukarut,Kp. Nambo 02/02,Kebakaran Gudang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,20240411,1,,,,,,,
,04/14/2024,,Rancabali,Cipelah,rw 9,Rumah Kebakaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,1,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,202,20240414,1,,,,,,,
,04/14/2024,,Pasirjambu,Cikoneng,Kp. Lewi Load 03/07,TPT Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,1,1,2,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,402,20240414,2,1,,,,,,
,04/22/2024,,Paseh,Tangsimekar,Kp. Rancakendal 02/05,Rumah Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,401,20240422,1,1,,,,,,
,04/22/2024,,Pasirhambu,Tenjolaya,Kp. Situleutik,TPT Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240422,2,1,,,,,,
,04/30/2024,,Cileunyi,Cileunyi Wetan,Kp. Babakan Tower 05/18,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240430,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JUMLAH,,,,,,,2,0,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,3,1,1,2,0,0,0,988,2,0,0,0,0,0,0,0,0,0,8,1,57,172,0,0,8,11,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Bulan Mei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
